x,y,depth_norm,depth_mm
28,312,0.2322,1857
32,312,0.2319,1855
36,312,0.2314,1851
40,312,0.2306,1844
44,312,0.2302,1841
48,312,0.2297,1837
52,312,0.2292,1833
56,312,0.2288,1830
60,312,0.2284,1827
64,312,0.2282,1825
68,312,0.2277,1821
72,312,0.2280,1824
76,312,0.2295,1835
80,312,0.2304,1843
84,312,0.2308,1846
88,312,0.2316,1852
92,312,0.2323,1858
96,312,0.2331,1865
100,312,0.2339,1871
104,312,0.2349,1879
108,312,0.2375,1899
112,312,0.2402,1921
116,312,0.2433,1946
120,312,0.2458,1966
124,312,0.2486,1988
128,312,0.2501,2000
132,312,0.2527,2021
136,312,0.2566,2052
140,312,0.2599,2078
144,312,0.2624,2099
148,312,0.2641,2112
152,312,0.2659,2126
156,312,0.2686,2148
160,312,0.2717,2173
164,312,0.2725,2179
168,312,0.2764,2211
172,312,0.2818,2254
176,312,0.2854,2283
180,312,0.2863,2290
184,312,0.2884,2306
188,312,0.2917,2333
192,312,0.3064,2451
196,312,0.3314,2651
200,312,0.3433,2746
204,312,0.3513,2810
208,312,0.3564,2850
212,312,0.3609,2887
216,312,0.3654,2923
220,312,0.3735,2988
224,312,0.3794,3034
228,312,0.3862,3089
232,312,0.3975,3180
236,312,0.4237,3389
240,312,0.4991,3993
244,312,0.6338,5070
248,312,0.6989,5591
252,312,0.7226,5780
256,312,0.7424,5939
260,312,0.7670,6135
264,312,0.7969,6375
268,312,0.8293,6634
272,312,0.8509,6806
276,312,0.8598,6878
280,312,0.8671,6937
284,312,0.8728,6982
288,312,0.8800,7039
292,312,0.8860,7088
296,312,0.8910,7127
300,312,0.8957,7165
304,312,0.8998,7198
308,312,0.9029,7222
312,312,0.9052,7241
316,312,0.9079,7262
320,312,0.9107,7285
324,312,0.9129,7302
328,312,0.9141,7312
332,312,0.9162,7329
336,312,0.9176,7340
340,312,0.9188,7350
344,312,0.9197,7357
348,312,0.9208,7366
352,312,0.9202,7361
356,312,0.9198,7358
360,312,0.9195,7355
364,312,0.9191,7352
368,312,0.9183,7346
372,312,0.9174,7339
376,312,0.9161,7328
380,312,0.9125,7300
384,312,0.9089,7271
388,312,0.9062,7249
392,312,0.9039,7231
396,312,0.9007,7205
400,312,0.8963,7170
404,312,0.8890,7111
408,312,0.8827,7061
412,312,0.8790,7032
416,312,0.8751,7000
420,312,0.8698,6958
424,312,0.8619,6895
428,312,0.8533,6826
432,312,0.8449,6758
436,312,0.8352,6681
440,312,0.8238,6590
444,312,0.8113,6490
448,312,0.7975,6379
452,312,0.7795,6235
456,312,0.7625,6099
460,312,0.7053,5642
464,312,0.6220,4976
468,312,0.5784,4627
472,312,0.5542,4433
476,312,0.5363,4290
480,312,0.5216,4172
484,312,0.5054,4043
488,312,0.4888,3910
492,312,0.4729,3782
496,312,0.4588,3670
500,312,0.4478,3582
504,312,0.4395,3516
508,312,0.4311,3448
512,312,0.4243,3394
516,312,0.4159,3327
520,312,0.4088,3270
524,312,0.3976,3180
528,312,0.3823,3058
532,312,0.3234,2587
536,312,0.1935,1547
540,312,0.0726,580
544,312,0.0437,349
548,312,0.0342,273
552,312,0.0292,233
556,312,0.0254,202
560,312,0.0224,179
564,312,0.0219,175
568,312,0.0208,166
572,312,0.0205,164
576,312,0.0195,155
580,312,0.0184,146
584,312,0.0168,134
588,312,0.0145,116
592,312,0.0137,109
596,312,0.0137,109
600,312,0.0123,98
604,312,0.0090,71
608,312,0.0065,51
612,312,0.0046,36
616,312,0.0016,12
620,312,0.0000,0
624,312,0.0013,10
628,312,0.0019,15
632,312,0.0090,72
636,312,0.0219,175
0,316,0.2377,1901
4,316,0.2355,1884
8,316,0.2339,1870
12,316,0.2330,1864
16,316,0.2332,1865
20,316,0.2337,1869
24,316,0.2339,1871
28,316,0.2326,1860
32,316,0.2316,1852
36,316,0.2308,1846
40,316,0.2305,1844
44,316,0.2305,1844
48,316,0.2301,1840
52,316,0.2293,1834
56,316,0.2288,1830
60,316,0.2284,1826
64,316,0.2284,1826
68,316,0.2284,1827
72,316,0.2290,1832
76,316,0.2302,1841
80,316,0.2311,1848
84,316,0.2317,1853
88,316,0.2326,1860
92,316,0.2331,1864
96,316,0.2341,1872
100,316,0.2347,1877
104,316,0.2357,1885
108,316,0.2385,1908
112,316,0.2425,1939
116,316,0.2452,1961
120,316,0.2468,1974
124,316,0.2490,1992
128,316,0.2504,2003
132,316,0.2526,2020
136,316,0.2561,2049
140,316,0.2593,2074
144,316,0.2616,2092
148,316,0.2640,2112
152,316,0.2671,2137
156,316,0.2705,2164
160,316,0.2725,2180
164,316,0.2745,2195
168,316,0.2769,2215
172,316,0.2811,2248
176,316,0.2859,2287
